File Name,Date of Petition,Date Comments,Identity of Submitting Entity,Representation Details,Cited Statutes or Regulations,FDA Action Commented On,Requested Action,Justification for Request,Status of Review,Review Comments
FDA-2018-P-3222-0001 Citizen Petition from Foley & Lardner LLP.pdf,8/17/2018,,Foley & Lardner LLP,Not mentioned.,"- Section 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. §§ 10.30, 314.93, and 314.161",Determination of whether Mobic (meloxicam) Suspension 7.5mg/5mL by Boehringer Ingelheim was withdrawn for reasons of safety or effectiveness ,Request that the FDA determine Mobic (meloxicam) Suspension 7.5mg/5mL was not withdrawn for reasons related to safety or effectiveness ,"The product was discontinued for business reasons, not safety or efficacy. The petitioner includes a press release from Boehringer Ingelheim as evidence. Approving ANDAs for the discontinued product would provide public access to a needed drug that is currently unavailable. 
",FALSE,
FDA-2018-P-3222-0003_Citizen_Petition_Withdrawal_Letter_from_Foley___La.pdf,12/18/2018,"Letterhead dated December 18, but stamp reflects December 19. Date was incorrectly identified by ChatGPT, but date has been manually adjusted. ",Foley & Lardner LLP,Not mentioned.,Not applicable.,Not applicable.,"Withdrawal of the previously submitted citizen petition.

","The FDA determined that the product was not withdrawn for reasons related to safety or effectiveness, making a formal response to the petition no longer necessary

",FALSE,
FDA-2018-P-3266-0001_Citizen_Petition_from_Haynes_and_Boone__LLP___Reda.pdf,8/22/2018,,Haynes and Boone LLP,"Representing VistaPharm Inc. 
","- 21 C.F.R. §§ 10.25(a), 10.30
- 21 C.F.R. § 25.31
- 21 C.F.R. § 10.30(b)
- 21 C.F.R. § 320.24(a)
- 21 U.S.C. § 355",Draft Guidance for Mycophenolate Mofetil Oral Suspension (revised October 2017) allowing use of only metabolite data to establish bioequivalence to CellCept® Oral Suspension ,"- Withdraw the current Draft Guidance for Mycophenolate Mofetil Oral Suspension.
- Issue new guidance requiring use of both parent compound (MMF) and metabolite data to establish bioequivalence for ANDAs referencing CellCept® Oral Suspension.","- MMF (parent compound) can be accurately and reliably measured in human plasma using validated methods, as shown in Exhibit C and ANDA data.
- Measuring both MMF and its metabolite provides more accurate bioequivalence determination.
- Current guidance is outdated and inconsistent with FDA’s treatment of similar prodrugs like midodrine and temozolomide.
- FDA’s own guidance encourages use of parent compound data if feasible.
- Revising the guidance would promote safety, efficacy, and consistency in regulatory approach.",FALSE,
FDA-2018-P-3281-0001_Citizen_Petition_from_Pfizer_Inc.pdf,8/22/2018,,Pfizer Inc.,Not mentioned.,"- 21 C.F.R. § 10.30
- 42 U.S.C. § 262(a), § 262(k), § 262(i)(2)-(4)
- 21 C.F.R. § 601.2(d)
- 21 U.S.C. § 352(a), § 352(n), § 331(a)
- 21 C.F.R. § 201.6(a), § 202.1(e)(6)(ii), § 202.1
- 21 C.F.R. § 25.31","FDA’s oversight of communications regarding biosimilars, especially related to misleading or false claims by reference product sponsors. Pfizer comments on the lack of FDA guidance addressing sponsor communications about the safety and effectiveness of biosimilars, including interchangeable biologics, versus reference biologics.","Pfizer requests that the FDA issue guidance that:
• Defines inappropriate communications that are false or misleading about biosimilars.
• Provides examples of lawful, truthful, and non-misleading communications.
• Clarifies that biosimilar sponsors may share clinical data consistent with FDA-approved labeling.","Pfizer argues that:
• Misleading statements by reference product sponsors sow doubt about biosimilar safety and efficacy.
• Such communications hinder market adoption of biosimilars.
• Clear guidance is needed to ensure accurate, balanced information is available to physicians, patients, and payers, supporting competition and patient access.",FALSE,
FDA-2018-P-3284-0001_Citizen_Petition_from_Keryx_Biopharmaceuticals__In.pdf,8/23/2018,,"Keryx Biopharmaceuticals, Inc.","Submitted via Arnold & Porter Kaye Scholer LLP
","- 21 C.F.R. § 10.30
- Section 505(q) of the FDCA",Potential approval of any ANDA referencing Auryxia® (ferric citrate) Tablets that omits certain conditions of use,"Request that FDA not approve any ANDA for ferric citrate that seeks to omit the ""hyperphosphatemia in chronic kidney disease on dialysis"" indication unless the applicant submits sufficient data to show the product is safe and effective for the remaining indication (iron deficiency anemia in CKD not on dialysis) without risk.","The IDA indication is protected by a 3-year exclusivity period due to a new clinical investigation essential to approval. Approving a generic product without carving out this indication would violate statutory and regulatory provisions protecting the exclusivity. The petitioner asserts that approving an ANDA without the required carve-out would allow generic labeling that is false and misleading and violate 21 C.F.R. § 314.127(a)(3).
",FALSE,
FDA-2018-P-3325-0001_Citizen_Petition_from_Pfizer_Inc.pdf,8/29/2018,,Pfizer Inc.,Not mentioned.,"- 21 C.F.R. § 314.127(a)(7)
- 21 U.S.C. § 355(j)(2)(A)(v)
- 21 C.F.R. § 314.94(a)(9)(iii)
- 21 U.S.C. § 355(j)(4)
- 505(j) of the FDCA
- 21 C.F.R. § 10.30",FDA’s review and potential approval of any Abbreviated New Drug Application (ANDA) for bivalirudin in 5 mg/mL dosage strength that omits labeling information Pfizer believes is essential for safe use,"Pfizer requests that the FDA withhold approval of any ANDA referencing Toviaz® unless the ANDA includes adequate data demonstrating bioequivalence for both 4 mg and 8 mg dosage strengths, and especially for the 8 mg strength under both fasting and fed conditions.","Pfizer argues that failing to require bioequivalence data for the 8 mg strength would pose a safety and efficacy risk. Since the 8 mg strength shows dose-proportional pharmacokinetics and higher systemic exposure, it is critical that generic applicants demonstrate bioequivalence at this dose.
",FALSE,ChatGPT incorrectly identified a law firm as the representative when there is no mention of it apart from in a footnote for a source in the petition.
FDA-2018-P-3327-0001_Citizen_Petition_from_Hyman__Phelps___McNamara__PC.pdf,8/30/2018,,"Hyman, Phelps & McNamara, P.C. (on behalf of client)","The law firm submitted the petition on behalf of a client. The name of the client is not disclosed.
","- 505(j)(2)(C) of the Federal Food, Drug, and Cosmetic Act (FDC Act)
- 21 C.F.R. § 314.93
- 21 C.F.R. § 10.20
- 21 C.F.R. § 10.30
- 21 C.F.R. § 25.31
- 21 C.F.R. § 10.30(b)
- Pediatric Research Equity Act (PREA) – FDC Act § 505B(a)(1)(A) and § 505B(a)(5)(A)",Establishment of suitability for submitting an ANDA for a modified dosage form and strength of a previously approved drug (Metformin Hydrochloride Oral Solution).,"That the FDA determine Metformin Hydrochloride Granules for Oral Solution (500 mg, 850 mg, and 1 g) is suitable for submission as an Abbreviated New Drug Application (ANDA). The petitioner also requests a waiver under PREA for pediatric studies. 
","- The proposed product uses the same active ingredient and indications as the Reference Listed Drug (Riomet).
- Differences in dosage form and strength do not raise new safety or efficacy concerns.
- Provides alternate formulation offering benefits in handling, administration, and flexible dosing.
- Labeling will be consistent with the RLD except for necessary differences.
- Past similar petitions have been approved.
- A full waiver from pediatric studies is justified since type 2 diabetes is not an indication in children under 10 years of age and the drug does not offer new therapeutic benefit over existing treatments. ",FALSE,
FDA-2018-P-3354-0001_Citizen_Petition_from_International_Contrast_Ultra.pdf,9/3/2018,,International Contrast Ultrasound Society (ICUS),Not mentioned.,"- 21 U.S.C. §§ 352 and 355 (FDCA §§ 502 and 505)
- 21 C.F.R. §§ 10.30 and 201.57(c)(1)
- 40 C.F.R. § 1508.4
- 21 C.F.R. § 25.30(h)","Boxed warnings required by FDA on ultrasound contrast agent (UCA) labels since 2007, specifically for products such as Optison, Definity, and Lumason",Remove the boxed warnings from all ultrasound contrast agent (UCA) product labels. Retain relevant information in the “warnings and precautions” section instead,"- Boxed warnings deter appropriate and beneficial clinical use of UCAs.
- Extensive new scientific data (including 18 large studies of 260,000+ patients) show UCAs are among the safest imaging products available.
- Boxed warnings are inconsistent with FDA’s own criteria and guidance for black box warnings.
- CEUS improves diagnosis, reduces radiation exposure, avoids more invasive and expensive procedures, and is especially beneficial for children, obese patients, and those with LVADs.
- Removing the black box promotes innovation and cost-effective care in line with FDA’s strategic goals",FALSE,
FDA-2018-P-3355-0003_Citizen_Petition_from_Oregon_Pain_Guidance.pdf,9/4/2018,,Oregon Pain Guidance,Not mentioned.,"Not explicitly cited by section. General mention of submitting under authority delegated to the Commissioner of Food and Drugs. Guidance mentioned: Innovative Approaches for Nonprescription Drug Products – Draft Guidance July 2018.
",Regulation of naloxone 4mg nasal spray as a prescription-only (legend) drug.,Re-categorize naloxone 4mg nasal spray from prescription-only (legend) status to over-the-counter (OTC) status.,"- The U.S. is facing an opioid overdose epidemic (64,000 deaths in 2016).
- Naloxone is effective, safe, and has minimal abuse potential.
- It meets all FDA criteria for OTC status: safe, effective, easy to use, low misuse risk.
- Current access is limited due to stigma and logistical barriers despite local initiatives.
- OTC reclassification would improve access, particularly in rural and underserved areas.
- Canada has already made similar regulatory changes.
- Supporting evidence includes CDC and other public health studies on naloxone access and usage effectiveness",FALSE,
FDA-2018-P-3372-0001_Citizen_Petition_from_Ohio_State_University.pdf,8/13/2018,,"Ohio State University (Lynne Gauthier, PhD)",Not mentioned.,"- Section 513(e) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. § 882.5050 (Biofeedback devices)
- 21 C.F.R. Part 807 Subpart E
- 21 C.F.R. §§ 25.30, 25.31, 25.32, 25.33, or 25.34 (Environmental impact)","Current FDA policy regarding 510(k) exemption status for battery-powered vs. non-battery-powered biofeedback devices, particularly video-based (optical) sensor devices used for muscular reeducation and relaxation.","Expand FDA 510(k) exemption status to all small and portable non-invasive devices used for relaxation and muscular reeducation, including optical sensor-based biofeedback devices.","- Current exemption criteria are outdated given the evolution of biofeedback technologies.
- Optical sensors (e.g., Microsoft Kinect) offer equal or greater safety and efficacy compared to battery-powered devices.
- Studies demonstrate similar clinical outcomes and safety profiles across sensor types.
- Exempting these devices will reduce commercialization barriers and promote broader adoption of innovative, research-based tools.
- Rapid technological changes make repeated 510(k) submissions burdensome and impractical for developers, especially academic institutions",FALSE,
FDA-2018-P-3382-0001_Citizen_Petition_from_Fresenius_Kabi_USA__LLC.pdf,9/6/2018,,"Fresenius Kabi USA, LLC",Not mentioned.,"- 21 CFR 10.25(a)
- 21 CFR 10.30
- 21 CFR 314.161
- 21 CFR 314.94(a)(3)
- 21 CFR 25.31
- 21 CFR 10.30(b)",Designation of reference listed drugs (RLDs) in the FDA's Orange Book,Designate Sodium Chloride 0.45% in Plastic Container (NDA 018016 by Baxter Healthcare Corp.) as an additional reference listed drug (RLD),"The petitioner (FK USA) intends to submit an Abbreviated New Drug Application (ANDA) based on Baxter’s mini bag product (NDA 018016), which is a pharmaceutical equivalent to currently listed RLDs. Therefore, they request FDA to designate this additional product as an RLD to support ANDA submission ",FALSE,
FDA-2018-P-3401-0001_Citizen_Petition_from_Novo_Nordisk_Inc_.pdf,9/5/2018,,Novo Nordisk Inc.,Not mentioned.,"- 21 C.F.R. § 10.30
- Section 505(j)(2)(A)(iv) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. § 314.94(a)(9)(iii)",The acceptance and approval of any Abbreviated New Drug Application (ANDA) referencing Novo Nordisk’s product Victoza® (liraglutide) that omits certain labeling information related to cardiovascular outcomes.,The petitioner requests that the FDA refuse to approve any ANDA for a generic version of Victoza® that omits the cardiovascular risk reduction labeling or that includes less than the full indication.,"Novo Nordisk argues that the omitted cardiovascular indication is protected by patent and/or exclusivity, and that allowing such ANDAs would be inappropriate under the carve-out regulations. They assert that the cardiovascular outcome labeling is not severable from the product’s overall indication, and any omission would result in a product that is not safe or effective for use.
",FALSE,ChatGPT incorrectly identified a law firm as the representative when there is no mention of it in the petition.
