File Name,Date of Response,Date Comments,Responding FDA Center,Response to Petition,Cited Statutes or Regulations,Justification for Response,Status of Review,Review Comments
FDA-2018-P-1760-0005_Petition_Response_Letter_from_FDA_CDER_to_Serenity.pdf,6/21/2018,"Date was incorrectly identified by ChatGPT, but date has been manually adjusted.",Center for Drug Evaluation and Research (CDER),Denied,"- 21 U.S.C. § 355(j) (Section 505(j) of the Federal Food, Drug, and Cosmetic Act)
- 21 CFR 314.127(a)
- 21 CFR 314.94(a)(9)
- 21 CFR 320.24(b)
- 21 CFR 320.22
- Orange Book Preface and related FDA Guidance Documents ","- Serenity’s petition requested that FDA: (1) require comparative clinical trials to establish bioequivalence of desmopressin nasal spray products to Noctiva; (2) refuse to accept any 505(j) application referencing Noctiva that lacks such clinical data; and (3) confirm that 505(b)(2) applications are required to have such data.
- FDA denied the petition on the grounds that:
• Clinical trials are not universally required for bioequivalence; they are one of several acceptable approaches.
• Generic applicants may propose alternative, scientifically justified bioequivalence methods, which FDA will evaluate.
• FDA does not determine the acceptability of a method prior to ANDA submission and instead evaluates it during review.
• The assertion that only a clinical trial would be acceptable lacks a scientific basis in this context.
- Thus, FDA concluded there was no basis to impose stricter standards for potential generics of Noctiva and denied all petition requests .",FALSE,
FDA-2018-P-1780-0004_Interim_Response_Letter_from_FDA_CDER_to_Pacira_Ph.pdf,11/2/2018,,Center for Drug Evaluation and Research (CDER),Interim Response,"- 21 CFR 10.30(e)(2) — Regulation allowing interim responses when more time is needed for full consideration
","- The petition requested that FDA refrain from:
  1) Approving any NDA for a fixed-dose combination of bupivacaine and meloxicam unless supported by factorial studies and adequate evidence.
  2) Approving any NDA for the combination in a novel extended-release vehicle without safety data addressing potential risks.
- FDA stated it has not yet reached a decision due to the complexity of the issues and need for extensive review and analysis. Therefore, an interim response was issued per regulations",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-1780-0005_Response_Letter_from_FDA_CDER_to_Pacira_Pharmaceut.pdf,5/21/2021,,Center for Drug Evaluation and Research (CDER),Partially Approved / Partially Denied,"- 21 CFR 300.50 – The “Combination Rule” for fixed-combination drugs (Page 3)
- 21 CFR 201.57(c) – Boxed warnings and safety labeling (Page 4)
- 21 CFR 314.50(d)(5)(v) – Approval with risk mitigation
- Section 505(d) of the FD&C Act (21 U.S.C. § 355(d)) – NDA requirements (Page 5)","- The petition sought to restrict NDA approval for HTX-011 (bupivacaine + low-dose meloxicam) based on concerns over efficacy evidence and safety (particularly inflammation and cardiovascular risks).
- FDA concluded that the Combination Rule requirements were satisfied, demonstrating that each component contributes to the overall effect.
- The agency found no new safety concerns significant enough to delay approval, citing clinical and nonclinical study data.
- Phase 2 and 3 data demonstrated that meloxicam enhances the effectiveness of bupivacaine.
- Boxed warnings and precautions were addressed through proper labeling consistent with other NSAIDs.
- The FDA therefore approved NDA 211988 for HTX-011 while declining to grant the full relief requested by the petition
",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-1846-0092_Interim_Response_Letter_from_FDA_DDM_to_Data_Based.pdf,11/6/2018,,Center for Drug Evaluation and Research (CDER),Interim Response,"- 21 CFR 10.30(e)(2) — Regulation cited concerning interim responses for citizen petitions
","- The petition requested that the FDA require boxed warnings, warnings, precautions, and highlights of prescribing information for all selective serotonin reuptake inhibitors (SSRIs) and serotonin-norepinephrine reuptake inhibitors (SNRIs)—including branded and generic versions—to warn of adverse sexual side effects.
- The FDA stated it has not yet made a decision due to the complexity of the issues, which require extensive review and analysis by agency officials.
- The agency committed to responding as soon as a final decision is reached",FALSE,
FDA-2018-P-1853-0003_Interim_Response_Letter_from_FDA_CDER_to_Aurobindo.pdf,11/2/2018,,Center for Drug Evaluation and Research (CDER),Interim Response,"- 21 CFR 10.30(e)(2) — Regulation permitting interim responses to citizen petitions
","- The petition, submitted on behalf of Aurobindo Pharma Limited, requested FDA to designate a suitable alternative reference standard (ANDA #078572 held by Dr. Reddy's Laboratories) for conducting in vivo bioequivalence studies for Fluoxetine Delayed-Release Capsules USP, 90 mg.
- FDA was unable to reach a decision due to the need to address other Agency priorities.
- The Agency committed to issuing a final decision as soon as feasible
",FALSE,"Missing in original spreadsheet, so completed in full here. "
FDA-2018-P-1853-0004_Letter_from_FDA_CDER_to_AUROBINDO_PHARMA_USA__INC_.pdf,,No date recognized by ChatGPT nor apparent through a quick skim.,Center for Drug Evaluation and Research (CDER),Dismissed (moot),"- Not explicitly cited — The document references the Approved Drug Products With Therapeutic Equivalence Evaluations (the Orange Book) but does not cite a specific statute or regulation
","- The petitioner requested a new reference standard for fluoxetine hydrochloride delayed-release capsules, 90 mg.
- At the time, the FDA reference was Eli Lilly’s product under NDA 021235.
- After the petition, Eli Lilly and Barr (ANDA 076237) discontinued their respective products.
- FDA updated the Orange Book and selected Dr. Reddy’s product (ANDA 078572) as the reference standard.
- Because the updates already fulfilled the petitioner’s request, the petition was deemed moot",FALSE,
FDA-2018-P-1869-0008_Interim_Response_Letter_from_FDA_CDER_to_Aurobindo.pdf,11/2/2018,,Center for Drug Evaluation and Research (CDER),Interim Response,"- 21 CFR 10.30(e)(2) — Cited as the regulation governing interim responses to citizen petitions
","- The FDA has been unable to reach a decision due to the need to address other agency priorities.
- The petition requested the designation of an alternative reference standard (ANDA #085082 by Watson Laboratories) for bioequivalence studies on Dicyclomine HCl Capsules USP, 10 mg.
- The agency committed to responding as soon as possible considering the demands on its resources
",FALSE,
FDA-2018-P-1869-0009_Petition_Response_Letter_from_FDA_CDER_to_Aurobind.pdf,12/19/2019,,Center for Drug Evaluation and Research (CDER),Approved,"- 21 U.S.C. § 355(j) (FD&C Act, Section 505(j))
- 21 CFR 314.3(b)
- 21 CFR 314.94(a)(3)
- 21 CFR 314.161
- 21 CFR 314.122
- Orange Book (Approved Drug Products With Therapeutic Equivalence Evaluations)
- 81 FR 69580 / 69619 (Oct. 6, 2016 Final Rule)","- The original reference standard, Bentyl (NDA 007409), is no longer available on the market.
- Petitioners demonstrated that the listed drug is unavailable and requested selection of a therapeutically equivalent product.
- The FDA reviewed commercial data, regulatory filings, and determined that ANDA 084285 (Lannett Co., Inc.) is the current market leader and therapeutically equivalent to the listed drug.
- Based on this, FDA concluded it is appropriate to designate ANDA 084285 as the new reference standard in the Orange Book
",FALSE,"Response incorrectly identified by original, but updated to reflect accurate decision."
FDA-2018-P-1876-0007_Letter_from_FDA_CDER_to_Sarfaraz_K__Niazi.pdf,11/16/2018,,Center for Drug Evaluation and Research (CDER),Interim Response,"21 CFR 10.30(e)(2)
","The FDA stated that the petition raises complex issues requiring extensive review and analysis by Agency officials. As such, they have not yet reached a decision and will respond as soon as one is made. 

",FALSE,
FDA-2018-P-1877-0005_Letter_from_FDA_CDER_to_Laurus_Labs_Limited_re_Cit.pdf,11/9/2018,,Center for Drug Evaluation and Research (CDER),Interim Response,"21 CFR 10.30(e)(2)
","The response notes that the petition remains unresolved due to the need to address other Agency priorities. FDA assures it will respond as soon as possible, given current resource demands
",FALSE,
FDA-2018-P-1877-0007_Letter_from_FDA_CDER_to_Laurus_Labs_Limited.pdf,2/4/2019,,Center for Drug Evaluation and Research (CDER),Approved (Determination Issued),"- 21 CFR 314.161 (Determination of withdrawal from sale for safety or effectiveness)
- 21 CFR 314.162 (Submission of labeling for ANDAs)
- Section 505(j)(7) of the FD&C Act (21 U.S.C. 355(j)(7))","FDA determined, based on a review of its records and Agency reports, that Esbriet (pirfenidone) 534 mg film coated tablets were not withdrawn from sale for reasons of safety or effectiveness. Therefore, they will remain listed in the ""Discontinued Drug Product List"" under the Orange Book, and may be referenced in Abbreviated New Drug Applications (ANDAs), provided all other requirements are met. This determination is essential for generic approval processes",FALSE,ChatGPT incorrectly recognized a negative result for whether a drug had been withdrawn for safety or efficacy reasons as a denial to the petition.
FDA-2018-P-1880-0005_Response_Letter_from_FDA_CDER_to_Louis_Morris_Aled.pdf,10/4/2018,"Date was originally incorrect, so have updated to be accurate",Center for Drug Evaluation and Research (CDER),Denied,"- Section 351(a)(2)(C) of the Public Health Service (PHS) Act
- 21 CFR 600.80 (Adverse Experience Reporting)
- Section 506B of the Federal Food, Drug, and Cosmetic Act (FD&C Act)","- Safety: FDA conducted an extensive review of adverse events including thrombotic microangiopathy (TMA), thromboembolic events, and deaths. The three reported TMA cases were associated with high doses of activated prothrombin complex concentrate (aPCC) and not with recombinant factor VIIa (rFVIIa). No additional TMA events were reported after protocol adjustments. The boxed warning was deemed adequate.

- Deaths: FDA reviewed five reported deaths and concluded they were unrelated to Hemlibra. An additional sixth death was also found to be unrelated.

- Antibody Concerns: One pediatric patient developed a neutralizing antibody with loss of efficacy, and this was updated in the product labeling.

- Efficacy: Hemlibra reduces bleeding rates but does not eliminate all bleeding risks. Life-threatening events may still occur, especially in patients with inhibitors.

- Boxed Warning: FDA found the existing boxed warning adequate and noted no new safety concerns requiring changes.

- Conclusion: FDA found Hemlibra to be safe, pure, and potent and noted that the benefits outweigh risks for Hemophilia A patients with limited treatment options. Therefore, the petition to revoke the license was denied.",FALSE,
FDA-2018-P-1892-0003_Interim_response__from_FDA_CDER_to__Aurobindo_Phar.pdf,1/24/2019,"Date was originally incorrect, so have updated to be accurate",Center for Drug Evaluation and Research (CDER),Interim Response,"- 21 CFR 10.30(e)(2)
","The FDA has not reached a decision on the petition due to the need to address other Agency priorities. The interim response is issued in accordance with FDA regulations, and a final response will be provided as soon as possible given the demands on FDA resources
",FALSE,
FDA-2018-P-1892-0004_Petition_Response_Letter_from_FDA_CDER_to_Aurobind.pdf,12/19/2019,,Center for Drug Evaluation and Research (CDER),Approved,"- 21 U.S.C. § 355(j) (FD&C Act §505(j))
- 21 CFR § 314.3(b)
- 21 CFR § 314.94(a)(3)
- 21 CFR § 314.161
- 21 CFR § 314.122
- 81 FR 69580, 69619 (Final Rule, Oct. 6, 2016)","- Bentyl was unavailable for sale, though not discontinued in the Orange Book.
- FDA Drug Shortages database confirmed unavailability.
- ANDA 085223 is commercially available, therapeutically equivalent, and market-leading.
- Both petitions provided rationale to identify a new reference standard.
- FDA policy allows selection of an alternate reference when the listed drug is not available.",FALSE,"Missing in original spreadsheet, so completed in full here. "
