File Name,Date of Petition,Date Comments,Identity of Submitting Entity,Representation Details,Cited Statutes or Regulations,FDA Action Commented On,Requested Action,Justification for Request,Status of Review,Review Comments
FDA-2017-P-5082-0001_Citizen_Petition_from__ChromaDex__Inc_.pdf,8/18/2017,,"ChromaDex, Inc.
",Not mentioned.,"- 21 C.F.R. §§ 10.25, 10.30 (Citizen petition procedure)
- 21 U.S.C. § 342(a)(1), 342(f), 342(f)(1)(B), 350b (Adulterated foods & new dietary ingredients)
- 21 U.S.C. §§ 332, 334 (Enforcement mechanisms: injunction & seizure)
- 21 C.F.R. § 190.6 (New Dietary Ingredient Notification)
- 21 C.F.R. § 173 Subpart C (Food additives: solvents)
- 21 C.F.R. § 25.32 (Environmental impact exclusion)","Continued marketing and distribution of Elysium Health’s Basis product, alleged to contain undeclared toluene and an unapproved new dietary ingredient","- Declare Basis adulterated under 21 U.S.C. § 342
- Halt distribution and seize product
- Enjoin manufacturers/distributors under 21 U.S.C. §§ 332, 334
- Determine the unapproved ingredient (nicotinamide riboside) violates 21 U.S.C. § 350b, due to lack of NDI filing","- Laboratory analysis revealed Basis contains 96–144 mg/kg of toluene, a toxic industrial solvent not approved for ingestion
- Elysium switched to a non-NIAGEN® nicotinamide riboside supplier with no FDA-recognized GRAS or NDIN
- Chemical, packaging, and compositional discrepancies were confirmed through testing (e.g., solvents, impurities, metals, label differences)
- Petition argues Elysium has not met FDA’s safety requirements for new dietary ingredients and is selling a product potentially injurious to health",FALSE,
FDA-2017-P-5090-0001_Citizen_Petition_from_Macleods_Pharmaceuticals_Lim.pdf,8/18/2017,,Macleods Pharmaceuticals Limited,Not mentioned.,"- Section 505(j) of the Federal Food, Drug, and Cosmetic Act
- 21 C.F.R. §§ 10.25(a), 10.30, 314.93
- 21 C.F.R. §§ 25.31(a) and 25.15(d) (for environmental exclusion)","Designation of Teva’s product (ANDA #A090829) as the Reference Standard (RS) for Paricalcitol Capsules, despite market unavailability","FDA should:
– Designate ANDA #A202539 (Bionpharma Inc.) as the new RS for Paricalcitol Capsules (1 mcg, 2 mcg, 4 mcg);
– Or select another suitable RS that is commercially available","- Teva's product is unavailable (limited sales, no NDC listing on FDA platforms)
- FDA guidance permits RS replacement when existing RS is unavailable
- Bionpharma’s ANDA #A202539 is therapeutically equivalent, widely available, and the market leader for all strengths
- Includes Orange Book data and IMS sales figures to support claim",FALSE,
FDA-2017-P-5114-0001_Citizen_Petition_from_Locke_Lord_LLP.pdf,8/21/2017,,Locke Lord LLP,Representing an unnamed client.,"- 21 C.F.R. § 10.25(a)
- 21 C.F.R. § 10.30
- 21 C.F.R. § 314.122
- 21 C.F.R. § 314.161(a)(3)
- 21 C.F.R. § 25.31
- 21 C.F.R. § 10.30(b)","Whether TRINTELLIX (vortioxetine hydrobromide) 15 mg tablets were discontinued for reasons of safety or effectiveness
","1. FDA should determine whether TRINTELLIX 15 mg tablets were discontinued for safety or efficacy reasons.
2. If not discontinued for such reasons, FDA should allow submission and approval of ANDAs referencing the 15 mg strength of TRINTELLIX as a reference listed drug (RLD).","- The 15 mg strength was originally approved under NDA N204447 and included in RLD labeling until at least September 2016.
- It was removed from labeling as of March 2017 and listed as “Discontinued” in the Orange Book.
- There is no evidence from FDA sources indicating the discontinuation was due to safety or efficacy concerns.
- The petitioner argues for regulatory clarity to enable generic manufacturers to submit ANDAs referencing this strength if it was not withdrawn for adverse reasons.
",FALSE,"ChatGPT was confused by the additional pages beyond the letter (which only represents the first few pages), so I requested it only to focus on those pages for the purposes of our analysis. "
FDA-2017-P-5118-0001_Citizen_Petition_from_Tricia_Thompson_Redacted.pdf,8/18/2017,,"Gluten Free Watchdog, LLC",Not mentioned.,"- Section 201(n), 301–303, and 403(a)(1) of the Federal Food, Drug, and Cosmetic Act (FFDCA); 21 U.S.C. §§ 321(n), 331–333, and 343(a)(1)
- 21 C.F.R. Part 101.91 (Gluten-Free Labeling Rule)","Enforcement and compliance efforts under the Gluten-Free Labeling Rule, particularly relating to the labeling of products that are “gluten-free” despite containing prohibited ingredients such as barley malt, malt extract, and wheat
","- Establish a specific protocol for increased surveillance, investigation, and enforcement of “Facial Misbranding” violations under the Gluten-Free Labeling Rule
- Implement an online reporting system for consumers to submit label violations
- Issue FDA Warning Letters within 30 days of receiving reports
- Alternatively, initiate a “Facial Misbranding Initiative” akin to the Front of Package Labeling Initiative","- Persistent misbranding issues with gluten-free labeled products that actually contain gluten ingredients
- Current consumer reporting mechanisms are inadequate and not prioritized
- Misbranded products remain on shelves despite FDA awareness
- Enhanced enforcement is essential for protecting individuals with celiac disease
- A structured and visible FDA protocol will deter violations and ensure labeling compliance",FALSE,
FDA-2017-P-5124-0001_Citizen_Petition_from_Hyman__Phelps___McNamara__PC.pdf,8/22/2017,,"Hyman, Phelps & McNamara, P.C.",Not mentioned.,"- 21 C.F.R. § 10.30 (Citizen Petition requirements)
- 21 C.F.R. § 10.25(a)(2) (Petition authority)
- 21 C.F.R. § 25.34(b) (Environmental impact categorical exclusion)
- 21 C.F.R. § 801.405(b)(3)(i) (Labeling requirement)
- 21 C.F.R. § 872.3570 (Device classification)
- Section 510(k) and 510(m)(2) of the Federal Food, Drug, and Cosmetic Act (Premarket notification and exemption authority)
- Reference to FDA Exemption Guidance (1998)","FDA’s July 11, 2017 Exempt List of class II devices exempt from premarket notification requirements. Specifically, FDA’s exclusion of OTC denture repair kits from that list despite including similar products
","FDA should exempt OTC denture repair kits (product code EBO) from the premarket notification (510(k)) requirements under Section 510(m)(2) of the FDC Act
","- OTC denture repair kits are class II devices with a 40-year record of safe and effective use.
- They pose low risk, similar to exempted devices like OTC denture pads, cushions, reliners, and partially fabricated denture kits.
- No significant adverse events were reported in FDA’s MAUDE database over 10 years.
- FDA has historically grouped these devices together in classification and guidance.
- The Convenience Kits Guidance does not provide adequate or binding relief, particularly for new products that might include non-exempt components.
- The design, materials, and intended emergency use of denture repair kits make them even less risky than other exempt products",FALSE,No specific client mentioned but generally represents medical device manufacturers. 
FDA-2017-P-5205-0001_Citizen_Petition_from_Xiromed__LLC_on_behalf_of_Li.pdf,8/23/2017,,Xiromed LLC,Representing LifePharma FZE.,"- 21 C.F.R. § 10.30 (Citizen Petition regulation)
- 21 C.F.R. § 10.25(a)(2) (Authority to submit petitions)
- 21 C.F.R. § 10.30(b) (Economic impact disclosure)
- 21 C.F.R. § 314.94(a)(3) (Definition of Reference Listed Drug)
- The Hatch-Waxman Act (Drug Price Competition and Patent Term Restoration Act of 1984)","The lack of availability of the original Reference Listed Drug (RLD): BIAXIN (Clarithromycin Tablets, USP) 250 mg & 300 mg (NDA 050662 by Abbvie), and the need for an updated Reference Standard (RS)","The petitioner requests FDA to designate ANDA 065489, held by Aurobindo Pharma LTD, as the new Reference Standard (RS) for Clarithromycin Tablets, USP
","- BIAXIN was discontinued by Abbvie and is no longer commercially available.
- Multiple clinical suppliers confirmed unavailability of the product.
- LifePharma FZE is developing a generic version and needs a viable RS.
- Aurobindo's product (ANDA 065489) is the market leader, with over 57% market share.
- Timely designation of a new RS would facilitate generic development and reduce healthcare costs by improving access to lower-priced generics",FALSE,
FDA-2017-P-5335-0001_Citizen_Petition_from_ANDA_Consultants.pdf,8/29/2017,,ANDA Consultants,Representing an unnamed client.,"- 21 C.F.R. § 10.25(a)(2)
- 21 C.F.R. § 10.30
- 21 C.F.R. § 314.122
- 21 C.F.R. § 314.161
- 21 C.F.R. § 25.31 (categorical exclusion – environmental impact)
- 21 C.F.R. § 10.30(b) (economic impact disclosure)","The status in the Orange Book of Nexiclon™ XR (clonidine) Extended Release Tablets, NDA 22-500, which is listed as discontinued. The petitioner questions whether this discontinuation was due to safety or effectiveness reasons","The petitioner asks the FDA to determine that NDA 22-500 was not withdrawn for reasons of safety or effectiveness, so that it can be used as a reference listed drug (RLD) in ANDA submissions","- NDA 22-500 (Nexiclon™ XR) is currently in the Discontinued section of the Orange Book.
- The petitioner asserts there is no indication that the discontinuation was due to safety or efficacy concerns.
- A formal FDA determination is needed so that generic applicants can reference this NDA in their ANDAs",FALSE,
FDA-2017-P-5370-0001_Citizen_Petition_from_Dennis_Ryll_Redacted.pdf,8/1/2017,,"Dennis L. Ryll, MD",Not mentioned.,"- 21 C.F.R. § 10.30 (Citizen Petition regulation)
- 21 U.S.C. § 355(e) (Drug withdrawal and labeling changes)
- FDAAA § 505(o)(4) (Authority to mandate labeling changes)
- 21 C.F.R. § 25.31(a) (Environmental impact categorical exclusion)
- 21 C.F.R. § 10.30(b) (Economic impact submission)","FDA’s existing labeling and risk communication practices for Schedule II (CII) opioid analgesics. Specifically, the lack of a warning comparing risk between CII and CIII opioids
","The petitioner requests FDA to:
- Add a black box warning to all CII opioid analgesics stating that a CIII opioid should be tried first to reduce the risk of addiction and overdose.
- Require medication guides for CII opioids that explain their higher risk relative to CIII opioids, and emphasize usage limits","- CII opioids are “pure agonists” that strongly bind to Mu receptors, leading to high euphoria, addiction, and respiratory depression.
- CIII opioids like buprenorphine are “partial agonists” with a ceiling effect on respiratory depression and are less likely to cause overdose or addiction.
- Scientific studies cited show lower abuse potential, lower overdose rates, and lower physical dependence with buprenorphine.
- Despite buprenorphine’s safety and effectiveness, it remains underprescribed (under 1% of opioid prescriptions).
- A black box warning and revised guidance would promote safer prescribing and align with FDA’s public health mission amid the opioid crisis",FALSE,
FDA-2017-P-5370-0012_Withdrawal_Letter_from_Dennis_Ryll_Redacted.pdf,11/27/2018,,"Dennis L. Ryll, MD",Not mentioned.,Not applicable.,Not applicable.,"Withdrawal of the previously submitted citizen petition.

","Not provided. The letter only states that the petition is being withdrawn and does not offer any reasoning
",FALSE,
FDA-2017-P-5396-0001_Citizen_Petition_from_Physicians_for_Responsible_O.pdf,,No date recognized by ChatGPT nor apparent through a quick skim.,"Multiple co-signatories:
- Andrew Kolodny, M.D., Executive Director, Physicians for Responsible Opioid Prescribing (PROP)
- Jay Butler, M.D., President, Association of State and Territorial Health Officials
- Deborah A.P. Hersman, President & CEO, National Safety Council
- Charles McKay, M.D., FACMT, President, American College of Medical Toxicology
- Judy Rummler, Chair, FED UP! Coalition
- Gary Mendell, Founder and CEO, Shatterproof",Not mentioned.,"- 21 C.F.R. § 10.30 (citizen petition regulation)
- 21 U.S.C. § 355(e) (section of the FD&C Act governing drug withdrawal)
- 21 C.F.R. § 25.31(a) (environmental impact categorical exclusion)
- Executive documents and public health reports also cited for context (e.g., CDC guidelines, National Academies recommendations)","The continued market availability of ultra-high dosage unit (UHDU) orally and transmucosally administered opioid analgesics, such as OxyContin 80 mg, IR oxycodone 30 mg, and others with daily doses exceeding 90 MME/day","The petitioners request that the FDA:
- Immediately seek removal of UHDU oral and transmucosal opioid analgesics from the U.S. market
","- UHDU opioids exceed safe dosing levels (CDC: >90 MME/day).
- They pose high risks for misuse, accidental overdose, and death, especially among opioid-naïve users, children, and adolescents.
- Studies show increased risk of overdose, addiction, and other adverse events at high dosages without proportional benefits in pain control.
- Removing UHDUs could reduce morbidity and mortality, reverse risky prescribing norms, and have minimal burden on legitimate patients, who can use smaller doses or alternative formulations (e.g., liquids, patches).
- Aligns with FDA’s new benefit-risk framework that weighs public health impact of misuse",FALSE,
